"","display_alphas","display_gammas","display_thetas","paid_search_alphas","paid_search_gammas","paid_search_thetas","social_alphas","social_gammas","social_thetas","tv_alphas","tv_gammas","tv_thetas","train_size","tv_inflexion","paid_search_inflexion","social_inflexion","display_inflexion","tv_inflation","paid_search_inflation","social_inflation","display_inflation","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"33",1.47487783075,0.642183658084,0.09638880336,1.244511216,0.552564016588,0.27568370136,2.91279928275,0.664592301253,0.57402536552,0.79013762575,0.512953319836,0.14656084232,1,44236.4996481666,36382.4122960716,36653.5349239438,10545.5173318734,1.17070964079564,1.3772466033682,2.32837991533136,1.10559634668744,0.0237404354082893,NA,NA,0.200819003877964,NA,NA,0.200819003877964,0.68108002805915,0,264.327855256159,0.003153048882,81263.2971590817,1e-04,0,0.0411951541900635,25.1715106964111,"1_465_1",1,465,1,465,TRUE,TRUE,6,0.106848121659016,4,FALSE
"34",0.96386614275,0.655710095602,0.28486102016,1.01693111975,0.156909523915,0.54479684488,0.688449961,0.346089515608,0.6161651004,2.60238035075,0.10902883573,0.12379169264,1,9242.83852153523,14963.8949153145,20718.2855025589,13120.1139345953,1.14047506694748,2.17373905896198,2.57855742332647,1.39371109021556,0.0107127531335736,NA,NA,0.202154476555534,NA,NA,0.202154476555534,0.411526530817746,0,327.088951216935,0.003925443984,81263.2971590817,1e-04,0,0.0515689849853516,25.4427318572998,"1_470_1",1,470,1,470,TRUE,TRUE,4,0.104454903418064,4,FALSE
"35",0.942807088,0.192559949704,0.072909832544,0.5306163713,0.478329017761,0.50964223296,1.01706503125,0.805897264294,0.66222207856,1.43102543625,0.623311727743,0.16934441592,1,54708.306701992,43057.7554684935,53371.3936377021,3088.16386482548,1.20260550203544,2.02135483035799,2.92117627359445,1.07786062627548,0.0259065216481588,NA,NA,0.200596095519257,NA,NA,0.200596095519257,0.807262309690067,0,328.363681686864,0.003941131976,81263.2971590817,1e-04,0,0.0409839153289795,25.5988209247589,"1_473_1",1,473,1,473,TRUE,TRUE,5,0.125928168147326,4,FALSE
"36",1.578522297,0.584349974209,0.20757126944,1.46559477375,0.251476325101,0.19726615736,2.40910201875,0.677655660628,0.166923588,0.73011638835,0.1005857434405,0.14566476728,1,8668.47990902374,15180.7822150755,22808.1341516838,10757.8213322844,1.16948960126181,1.24398289610436,1.19941964025301,1.25911147369987,0.0181277216786174,NA,NA,0.201395451076537,NA,NA,0.201395451076537,0.475329706989296,0,283.953408459804,0.003394578781,81263.2971590817,1e-04,0,0.0459499359130859,25.7063028812408,"1_475_1",1,475,1,475,TRUE,TRUE,5,0.0897621941310489,3,FALSE
"37",1.02079284125,0.0581624667766,0.031688194416,0.8548950845,0.0293621884984,0.10831484944,1.60170429625,0.893355554719,0.12794329664,0.86433828875,0.127557450604,0.1403652952,1,10948.7801291382,1617.19354453651,29004.0553641285,895.048831783838,1.16232566348143,1.120782455026,1.14606919481768,1.0324049565351,0.0336411282108215,NA,NA,0.199798110463348,NA,NA,0.199798110463348,0.824542428625517,0,351.296024168166,0.00422335823,81263.2971590817,1e-04,0,0.052213191986084,25.9277548789978,"1_479_1",1,479,1,479,TRUE,TRUE,2,0.121423455698743,4,FALSE
"38",1.444479151,0.368440499197,0.10305538808,0.970914989,0.344842370038,0.34657423392,2.53123137575,0.44868573694,0.51347349672,0.8166877435,0.885035670751,0.059542510456,1,71855.2284458297,24713.705891069,22280.907427263,6091.20272077222,1.06298684032681,1.52469180289274,2.04317155512791,1.11373491828771,0.0267818944036633,NA,NA,0.20050594204395,NA,NA,0.20050594204395,0.740501566529375,0,51.7652156405015,0.0005370598016,81263.2971590817,1e-04,0,0.0423071384429932,25.9794297218323,"1_480_1",1,480,1,480,TRUE,TRUE,3,0.112627512335599,4,FALSE
"39",2.93281670475,0.797060540926,0.2947202136,2.3029864815,0.728569332712,0.34016638816,0.89615592375,0.761519794762,0.5603171324,1.369393949,0.441501303673,0.15525812424,1,38329.0541205286,51800.8389317067,40964.805533128,16124.3686767976,1.18268443737307,1.51008787099748,2.25709094897269,1.41298100421757,0.0182573673074548,NA,NA,0.201382154590619,NA,NA,0.201382154590619,0.493508725124671,0,48.7758397014284,0.0005002698237,81263.2971590817,1e-04,0,0.0517048835754395,26.1473078727722,"1_483_1",1,483,1,483,TRUE,TRUE,4,0.0914270388569715,3,FALSE
"40",2.97391191875,0.660818052973,0.24757831936,2.23660689625,0.797963585662,0.39860747304,1.71603152575,0.753464809153,0.40033818504,2.0076908455,0.200898711289,0.09817871216,1,16714.0963454676,61148.0721368848,32033.9383287859,12694.6818406678,1.10827232092494,1.65454926984042,1.66210188447922,1.32536277366453,0.0200081397116113,NA,NA,0.201202508909192,NA,NA,0.201202508909192,0.474693590177092,0,208.953766656831,0.002471565008,81263.2971590817,1e-04,0,0.0412609577178955,26.4685218334198,"1_489_1",1,489,1,489,TRUE,TRUE,3,0.0849174565996539,2,FALSE
"41",2.8443315115,0.777811805992,0.26377215,1.6029200605,0.454697869627,0.64556453192,0.57428772365,0.653882837455,0.57863653984,1.0442108,0.466212453895,0.16631785528,1,40822.8889748003,52703.6202597605,36373.1128569905,15206.7128895572,1.19826910067547,2.77225304793348,2.35337738796534,1.35420790797369,0.00881399745979095,NA,NA,0.202348382803951,NA,NA,0.202348382803951,0.426518536893116,0,119.556761731164,0.001371364196,81263.2971590817,1e-04,0,0.040848970413208,13.6321420669556,"2_258_1",2,258,1,258,TRUE,TRUE,6,0.110849627941652,3,FALSE
"42",2.6723153545,0.943264960309,0.27262492536,1.60244893025,0.452100872422,0.63566422688,1.131088547,0.634139850763,0.55427004368,1.2169364645,0.477078285916,0.16534315616,1,41742.5773240083,51175.8460612778,33747.3979798946,18620.8375243098,1.19687919419136,2.69926864357247,2.22700534408853,1.37051454975051,0.00597767150084783,NA,NA,0.202637690752559,NA,NA,0.202637690752559,0.366037249154761,0,257.178104949272,0.003065057555,81263.2971590817,1e-04,0,0.0408060550689697,14.5878479480743,"2_276_1",2,276,1,276,TRUE,TRUE,6,0.115629608883382,3,FALSE
"43",2.8443315115,0.777811805992,0.26377215,1.6029200605,0.558067006531,0.19001627456,1.69980774625,0.349005502099,0.63784140424,1.0442108,0.466212453895,0.16631785528,1,40822.8889748003,33429.5507654572,21872.9253386519,15206.7128895572,1.19826910067547,1.23294450655198,2.72927021690472,1.35420790797369,0.0173250215429671,NA,NA,0.201477756653783,NA,NA,0.201477756653783,0.540714347983584,0,119.556761731164,0.001371364196,81263.2971590817,1e-04,0,0.0411009788513184,15.2260708808899,"2_288_1",2,288,1,288,TRUE,TRUE,6,0.099285262525069,1,FALSE
"44",2.47949026125,0.775699243804,0.3762797536,1.71360794225,0.525864383353,0.5998148328,0.911052018,0.707851911493,0.52236414688,1.02993810325,0.186105350971,0.23626282224,1,17482.4135308575,55379.8387403802,35668.2636039502,17257.336979813,1.30716270631467,2.4642966405239,2.08061358619512,1.59545570811409,0.00623919409486118,NA,NA,0.202611032487896,NA,NA,0.202611032487896,0.329358697517422,0,396.384009641502,0.004778251968,81263.2971590817,1e-04,0,0.0464420318603516,15.3314559459686,"2_290_1",2,290,1,290,TRUE,TRUE,5,0.113460289462114,3,FALSE
